0.588663	0.270774	Miguel Hidalgo
0.59047	0.271346	Cuauhtémoc
0.583739	0.266637	Huixquilucan
0.584806	0.301714	San Miguel Vindho
0.589199	0.292439	San Pedro Xalpa
0.590546	0.285574	Melchor Ocampo
0.586832	0.284363	Huilango
0.591219	0.283111	Santiago Teyahualco
0.59496	0.284348	Ojo de Agua
0.589701	0.280371	Buenavista
0.1837	0.790651	Miguel Alemán (La Doce)
0.319284	0.541046	Eldorado
0.277399	0.614957	Leyva Solano
0.411716	0.259824	Cihuatlán
0.0640305	0.981286	Guadalupe Victoria
0.535031	0.294337	Zinapécuaro
0.511104	0.171765	Ixtapa-Zihuatanejo
0.53188	0.771467	Zaragoza
0.461112	0.336426	Zapotlanejo
0.449571	0.28143	Zapotiltic
0.450651	0.342013	Zapopan
0.486966	0.301218	Zamora
0.444584	0.314631	Zacoalco de Torres
0.463344	0.46784	Estado de Zacatecas
0.477152	0.45504	Zacatecas
0.503244	0.291733	Zacapú
0.524959	0.313672	Yuriria
0.486981	0.320668	Yurécuaro
0.467101	0.36723	Yahualica de González Gallo
0.357244	0.478266	Villa Unión
0.467183	0.432273	Villanueva
0.237742	0.696036	Villa Juarez
0.389752	0.398297	Villa Hidalgo
0.476917	0.394834	Villa Hidalgo
0.529401	0.330459	Villagrán
0.514403	0.684961	Ciudad Frontera
0.50826	0.26921	Villa Escalante
0.542706	0.623239	García
0.439007	0.261517	Ciudad de Villa de Álvarez
0.47475	0.308423	Venustiano Carranza
0.525107	0.331449	Valtierrilla
0.44453	0.45516	Valparaíso
0.523077	0.323754	Valle de Santiago
0.557885	0.257462	Valle de Bravo
0.494468	0.269473	Uruapan
0.523296	0.309805	Uriangato
0.450945	0.277454	Tuxpan
0.484245	0.453187	Trancoso
0.470198	0.331987	Tototlán
0.449523	0.608449	Torreon
0.455617	0.336535	Tonalá
0.45367	0.337445	Tlaquepaque
0.448614	0.328231	Tlajomulco de Zúñiga
0.461893	0.310939	Tizapán el Alto
0.00140984	0.993085	Tijuana
0.447842	0.346267	Tesistán
0.435777	0.350769	Tequila
0.400811	0.385455	Tepic
0.471146	0.347174	Tepatitlán de Morelos
0.468315	0.257064	Tepalcatepec
0.47738	0.381293	Teocaltiche
0.557265	0.241482	Tejupilco de Hidalgo
0.38226	0.434573	Tecuala
0.541152	0.148514	Tecpan de Galeana
0.434386	0.242147	Tecoman
0.0138992	0.996648	Tecate
0.45321	0.272826	Tecalitlan
0.537362	0.317885	Tarimoro
0.489523	0.295792	Tangancícuaro de Arista
0.455051	0.284336	Tamazula de Gordiano
0.440223	0.338146	Tala
0.514201	0.259737	Tacámbaro de Codallos
0.210447	0.817903	Estado de Sonora
0.442152	0.502919	Sombrerete
0.531233	0.422945	Soledad Díez Gutiérrez
0.314904	0.578386	Estado de Sinaloa
0.515231	0.354173	Silao
0.443543	0.295511	Sayula
0.387681	0.745894	Saucillo
0.383544	0.580812	Santiago Papasquiaro
0.390495	0.402227	Santiago Ixcuintla
0.557288	0.601895	Santiago
0.157637	0.70775	Santa Rosalia
0.547511	0.342989	Santa Rosa Jauregui
0.537954	0.401299	Santa María del Río
0.119618	0.760841	Santa Isabel
0.44905	0.331499	Santa Cruz del Valle
0.446759	0.328582	Santa Cruz de las Flores
0.547191	0.615599	Santa Catarina
0.370354	0.678169	Santa Bárbara
0.448699	0.33247	Santa Anita
0.44883	0.332451	Santa Anita
0.495808	0.321212	Santa Ana Pacueco
0.195465	0.884746	Santa Ana
0.449599	0.330578	San Sebastián el Grande
0.456197	0.602338	San Pedro
0.552334	0.619381	San Nicolás de los Garza
0.537636	0.333762	San Miguel Octopan
0.482999	0.358957	San Miguel el Alto
0.386274	0.569033	San Miguel de Papasquiaro
0.537765	0.35261	San Miguel de Allende
0.0750308	0.99051	San Luis Río Colorado
0.54581	0.440203	Estado de San Luis Potosí
0.530004	0.420847	San Luis Potosí
0.545269	0.373798	San Luis de la Paz
0.545257	0.373757	San Luis de la Paz
0.235328	0.461808	Cabo San Lucas
0.490401	0.357897	San Julián
0.485384	0.371051	San Juan de los Lagos
0.537187	0.336577	San Juan de la Vega
0.391052	0.347059	San Juan de Abajo
0.549631	0.357378	San José Iturbide
0.455494	0.330433	San José del Castillo
0.242409	0.471094	San José del Cabo
0.430357	0.289123	San Gabriel
0.501108	0.358312	San Francisco del Rincón
0.0728099	0.91139	San Felipe
0.522194	0.383701	San Felipe
0.453349	0.400528	Tlaltenango de Sánchez Román
0.51121	0.692356	San Buenaventura
0.447965	0.33222	Nicolás R Casillas
0.533301	0.313765	Salvatierra
0.529142	0.601778	Saltillo
0.505759	0.447275	Salinas de Hidalgo
0.522999	0.333634	Salamanca
0.47272	0.305258	Sahuayo de Morelos
0.556304	0.661494	Sabinas Hidalgo
0.525445	0.736242	Ciudad Sabinas
0.392627	0.409862	Estación Ruiz
0	0.985222	Rosarito
0.512268	0.350178	Romita
0.462343	0.513521	Río Grande
0.537394	0.325457	Rincón de Tamayo
0.485703	0.425179	Rincón de Romos
0.531051	0.608194	Ramos Arizpe
0.512069	0.283535	Quiroga
0.549503	0.334524	Santiago de Querétaro
0.512303	0.306931	Puruándiro
0.496124	0.297067	Puréparo de Echaíz
0.389778	0.336123	Puerto Vallarta
0.115732	0.927556	Puerto Peñasco
0.231302	0.708566	Pueblo Yaqui
0.465799	0.323003	Poncitlán
0.443319	0.620972	Poanas
0.545034	0.782901	Piedras Negras
0.520477	0.165919	Petatlán
0.482647	0.275498	Peribán de Ramos
0.505524	0.32591	Pénjamo
0.509232	0.275264	Pátzcuaro
0.490419	0.602793	Parras de la Fuente
0.494715	0.282533	Paracho de Verduzco
0.515357	0.738254	Palau
0.488084	0.443888	Ojo Caliente
0.412384	0.830813	Ojinaga
0.470813	0.321658	Ocotlán
0.492013	0.269882	Nuevo San Juan Parangaricutiro
0.448732	0.343834	Nuevo México
0.301325	0.87772	Nuevo Casas Grandes
0.522122	0.740905	Nueva Rosita
0.493257	0.248124	Nueva Italia de Ruiz
0.468404	0.377493	Nochistlán
0.397371	0.412566	Estado de Nayarit
0.308233	0.565458	Navolato
0.250781	0.69281	Navojoa
0.537047	0.76746	Nava
0.243983	0.876862	Nacozari Viejo
0.522981	0.308968	Moroleón
0.523233	0.285481	Morelia
0.551798	0.615699	Monterrey
0.515444	0.683785	Monclova
0.44847	0.539375	Miguel Auza
0.501828	0.255959	Estado de Michoacán de Ocampo
0.49633	0.46784	Mexico
0.0525142	1	Mexicali
0.381427	0.759866	Pedro Meoqui
0.512291	0.737536	Melchor Múzquiz
0.508783	0.365569	Medina
0.350985	0.480713	Mazatlán
0.541082	0.50367	Matehuala
0.455806	0.607515	Matamoros
0.519833	0.357229	Marfil
0.547714	0.296032	Maravatío
